x,y,ca
5.283238863668268,2.6178390330771775,0
3.689740085763157,3.286465637866357,0
3.11791751768434,2.6969428340066015,0
1.7671234071896706,3.6470578547016324,0
3.260002242840544,3.8252333209099163,0
2.3984451873962613,3.066317443053134,0
2.0526900943500936,5.3336272724171785,0
3.444101918499566,1.4732757040312694,0
5.152087856396827,4.346181888860799,0
4.650705141086303,1.7951538792337913,0
4.577905330440552,4.719183268128597,0
4.165129360684173,1.9607788982135401,0
4.168348471241032,2.6346784133771233,0
2.630190626319825,2.680816081023528,0
2.1276826943205327,3.2606032519558634,0
1.8118485018562211,0.7123172131137729,0
3.4507348894533387,1.9241632786622211,0
2.268943666209025,3.7422932111698843,0
4.433636135894968,2.4942684199433174,0
2.9322339135365176,2.457828296536749,0
4.2378868225485204,3.4858291117065874,1
3.0819399028660044,6.731745623266414,1
7.076013142999811,5.885530189739915,1
8.532053381796912,2.453035603792107,1
4.534607464976105,7.404039555483223,1
6.436718238149774,7.637700031337901,1
3.458419778204547,5.891443133565801,1
2.4869334258372033,8.103296146627157,1
3.8102919956590178,5.558671693821717,1
6.50072206954383,2.787299694277698,1
3.9328879856446237,7.344476573541861,1
6.963557880560471,4.064573221063597,1
5.451524839603849,4.171933666414107,1
6.653704989502253,3.773240874371211,1
5.519174199093444,3.9277267083641125,1
4.82387181181643,4.421810946031225,1
3.3027207221293056,6.962953068382887,1
7.188860513618578,5.002076372061344,1
4.444471888520274,4.133738008943415,1
5.065307684941898,6.619853523292247,1
4.415803626748664,1.8372364629406073,2
6.805350970542312,3.33523044021635,2
6.341935807816128,2.1903922244785234,2
5.960552986611539,5.527344782884368,2
5.896323112807897,3.588732657737641,2
4.263152107031708,5.718764256694862,2
5.675725773720959,5.932604108049663,2
4.520492428856562,2.285102647254263,2
5.534112478907725,2.9249433381253414,2
7.194938449832638,0.9721500051181393,2
7.640836868040964,2.1313359013392263,2
8.223040581119518,4.6321026888949675,2
4.3140288189232665,1.1512184035463728,2
9.488236312052472,1.9944977244364654,2
8.833182014290633,3.2855598401127044,2
4.8530388947717125,2.638923231937962,2
5.638117686320215,4.568737445794291,2
7.94566386339416,3.6767425797718714,2
6.935474977439061,7.531343624584384,2
5.0690680574093445,2.5789456676626052,2
3.6596860010954573,2.8962021910338502,3
4.63973339764241,2.0259135461976543,3
3.684080919436837,1.7924109076469303,3
2.8985014245364185,2.8897952852898636,3
5.047840819164676,3.7212370717410295,3
1.8788608527452113,1.6523021386770975,3
2.5815337887266523,2.480084727238178,3
4.84415381609019,2.009957801328063,3
4.27716031387447,3.1718802662964825,3
4.570972431564533,2.840521416936644,3
3.3392223783363164,2.6535487418076116,3
3.6463255580495093,1.5252072178001783,3
2.4825866406941275,2.1333592160702226,3
3.467888989542438,3.2797080712942277,3
5.327911975588755,3.4008356794547625,3
3.82083026105238,1.1962381273158864,3
4.0373181047499465,3.6429405535712718,3
2.8004778573383247,2.1257525792884926,3
5.285545689870943,2.9504542004560204,3
3.6053891958726014,2.6335920595318836,3
5.544784436313891,1.4751553097142651,4
3.4281389039837755,3.0586865915654315,4
4.88844166841176,3.4191911505371215,4
2.0133231201287076,5.579450779522989,4
1.676596917763919,2.6560464460112767,4
3.235818106719401,1.86860004221841,4
6.118468869112352,3.0981801964326667,4
2.1006585785441443,2.9372903569101125,4
2.436709009270927,4.298880763670413,4
3.7872254171734143,5.092144318762351,4
4.949396204215472,1.5809790928111849,4
5.703917887911636,2.00693458045663,4
3.6463507783068305,7.709700467127422,4
2.424795097972327,2.8335941732945824,4
3.6739714009676607,2.3416467779150314,4
3.5713454131758344,4.241002951718738,4
5.831174029610539,3.9657025184635653,4
5.240105198858798,2.3036923591975973,4
3.64050934807874,3.5494420662925177,4
3.3271386487990693,0.19668720314153632,4
4.218876145710892,3.9316727673666634,5
2.688860630094344,3.0579028938825585,5
4.66932272957588,3.710249137855063,5
4.782082464198191,3.0306736161308723,5
3.1601733532635903,3.006189101403119,5
4.5694109213419765,3.108643952437331,5
4.830008084618997,4.9177639355087255,5
3.1850551727263894,3.2610037097669964,5
5.747304111490599,1.7573731897033564,5
4.27116701488712,2.9598493168154185,5
4.414754894628586,3.704529687377824,5
1.975592435299101,3.4991429958533335,5
6.024616028906735,1.22476663098179,5
3.1407044230267163,2.2858229191229946,5
4.1329624947939125,1.46104690309695,5
3.0215630053086557,1.3034908960579477,5
3.015712100055333,2.042104443135901,5
2.9066537227225235,1.840200619827646,5
3.730105684551872,2.016679140356644,5
2.7664424398259717,3.610442599175161,5
5.8460384486161745,3.384855735780571,6
6.213556348640237,5.305176543296372,6
4.497419825124329,3.4441754253743078,6
4.388817168475699,4.988672444454415,6
7.414809281612273,1.4095402158626316,6
7.204586876762924,4.194788296825705,6
6.7223413060200885,5.472968481690729,6
5.848399849398628,0.9759029336362892,6
5.361278998002846,4.581700518058932,6
5.654308943869393,4.190574387321152,6
5.030517866934677,0.8869354204845945,6
8.644454701953409,2.8319036981322805,6
5.4684372101608965,5.902743041682864,6
5.804827981851159,1.416080368573203,6
5.2727829034644245,3.6693575909744056,6
6.574655606398856,2.9944825716976924,6
4.334628680114467,1.5526484802946254,6
6.160051436217076,2.5470138488378264,6
5.034599013232769,2.9134015974134355,6
3.9651310986716086,4.836823516158752,6
