x,y,ca
8.132619338836582,0.8370752453378671,0
5.758793225124018,3.151807576597207,0
6.166271026890433,4.375841363135438,0
7.531923081605595,4.477777765516863,0
0.989421105442531,5.066720778477668,0
8.367992205696854,5.670508530411297,0
0.3480815208942407,6.620231831061185,0
4.907412560553099,7.489832292835931,0
1.4752546514843976,2.970933197206035,1
4.430286060370756,3.0357055404592144,1
0.17804121438737297,3.845192661753262,1
2.849678928338947,3.956292015664198,1
4.544329659292794,4.966731610744659,1
2.0746633298185477,5.8365452270652485,1
4.068839660355611,8.445918788082356,1
8.00561047372742,9.025833593020794,1
0.8605310615847426,1.1893686412755273,2
9.770324038627185,1.2675103196404782,2
2.469947038124593,2.233752861916532,2
9.804681173049849,2.561768059497186,2
3.126476453069202,5.130035809560528,2
7.171498868730811,5.676751494544225,2
5.791010973122452,6.028674074814754,2
7.602182735817337,7.398196790119177,2
2.9014364482385036,0.2639471925346244,3
8.5154298610783,2.023136650213832,3
0.03791157557216018,2.6021091735115762,3
9.690579316067165,3.823702337770681,3
9.751164195433224,5.786160424385271,3
1.4662660170981212,7.867744989498442,3
6.26071806109318,9.676114330378455,3
1.560635119209062,9.974439228703222,3
1.5502610691023084,0.07701072840116308,4
6.509993259736619,0.6511407323838114,4
4.6162697580698175,0.9098894865640332,4
3.629597360828617,1.9074757280341865,4
6.4197703390730245,1.9516191372836624,4
7.864175216610079,3.26347637660152,4
4.42681802993452,6.365590638092701,4
0.13873167138228504,8.953900868076934,4
6.393073310763619,7.072233125537731,5
8.900341243149136,7.08741249985647,5
2.9480194073777537,7.41724782826008,5
9.95444555790066,7.99729133035161,5
5.9484451748612415,8.518262593517104,5
9.47066495040284,9.100151217621521,5
3.1477791908493797,9.506969626801716,5
4.772268710460679,9.917881068896445,5
