x,y,ca
5.7089841231759015,4.573865351005752,0
4.769204938647206,5.545399937723821,0
7.255365358253435,3.489135646115764,0
7.753490844943139,4.022053093135524,0
6.98551462944276,7.017554717930018,0
7.199954101721765,4.780413651246457,0
4.2102201423121715,7.2138294524370465,0
7.447087012495297,4.4994673805709855,0
5.838880969639078,6.793190169494261,0
5.625856430648157,6.994517769048699,0
9.66017311528838,3.1364530029975386,0
9.41101987473858,5.769579467639291,0
7.3823875965379315,5.700909362837096,0
4.387039713062137,8.51598150109261,0
6.963497533996094,8.029379026562061,0
7.330327586406458,4.097979946528051,0
7.9643561265622695,4.264280522223073,0
5.4915952507747186,6.5903019589871485,1
5.841523847179277,7.175653886397781,1
3.902948612770346,6.996732019670278,1
4.596853291747687,8.401239973848522,1
5.333835156619367,8.412632839694181,1
4.496664677012634,7.798033957446098,1
6.520596151057045,8.264005747096242,1
4.600518101638928,5.927048647767687,1
6.848028798239946,7.315019938747707,1
5.196444673379917,9.675558782681435,1
6.736238393610365,6.815741176347087,1
5.909334344622446,8.08643955248962,1
7.209729827175771,7.9314984886733555,1
6.259821230494907,5.999658196357315,1
7.3586461617911745,5.931412590671732,1
6.6191685205693975,9.465563792710341,1
4.814345673689183,8.139381694230044,1
