x,y,ca
6.36466131959157,4.044902593862892,0
3.8979856123999674,3.795026746566758,0
6.533585013603815,7.64795885538812,0
6.987739163519025,4.707969382873777,0
5.841736129292357,4.835335440691503,0
7.99925575072037,7.466197992812628,0
9.323705101634495,7.190306149161869,0
4.513058382950354,8.611784439732093,0
7.773850430463648,5.281429370178522,0
7.108429841803691,6.310929769738272,0
6.317773792928255,7.082403240250624,0
7.208981346155861,3.8479142543683382,0
4.458315901183555,7.611780949807354,1
4.153542834326066,3.6610288239383904,1
3.2002197704535877,4.803388773921416,1
4.879903204636599,4.306757005711052,1
4.426892978377167,5.173269518834546,1
1.6648851407660428,2.5326555222597054,1
0.9232213811583896,7.256910470776092,1
5.552327382318158,1.7910000454490023,1
5.941886434793421,8.716053309943522,1
5.328752565805374,4.379232373965499,1
1.693893723652189,5.696746751439122,1
8.15843175501858,4.516904897521789,1
6.638085776450383,8.983683759795724,2
7.706096020692046,8.212446170350473,2
8.278487930722184,8.173038037667963,2
6.252908253234493,8.283909199633662,2
6.945161705197918,9.060949518464968,2
7.081102801805033,9.539061371760983,2
8.019692514056096,6.509654578128605,2
7.408538489464113,8.146100442901401,2
7.7427047618601605,7.780838195927504,2
7.7717899888097906,8.417921794573882,2
6.640730865750571,7.370289320163558,2
6.556713748752234,6.4910008028126525,2
1.6684767033559575,5.322982964553081,3
3.7102964798962255,5.795596341684344,3
5.251077206441341,5.312511425055289,3
1.6349685347705485,4.66307645619195,3
2.6060020292855652,5.286355014707731,3
2.727541326297338,6.854220594035541,3
1.2586074584611278,6.755088110430397,3
2.0262619031601017,5.099681571412908,3
3.301846172291861,5.012067366240919,3
1.3582676675886798,5.360125160463485,3
3.318946773172258,5.416406430806445,3
3.448060446967758,3.0368107717505595,3
5.105321167717117,6.096334886703847,4
4.74737720500164,4.809440889385513,4
6.3319040596845015,4.289979824894986,4
5.001086306597727,8.403081296801497,4
6.481114866532406,5.269131229160989,4
1.6188166418619714,3.2541988257678094,4
4.958209750082675,5.1930003905023545,4
5.966318950889239,4.079769503241525,4
4.775830541550408,6.347158868518986,4
2.2664890691606274,7.801625104980487,4
8.12452342385929,6.990834171049408,4
5.563653974629766,8.105575257802553,4
2.931083418964123,5.158693965639722,5
6.788467776670565,2.0212067041349635,5
3.459383195640598,2.276295876214985,5
5.490793953341638,4.60335405405444,5
7.22395799620286,3.0344698527841163,5
7.935807783676438,4.484139901249416,5
5.822963793303041,6.221470139522795,5
6.302889315928623,5.601133302023161,5
4.498340466950193,1.5028572001571145,5
6.310830368940354,3.752672624919936,5
6.094651337345454,5.419149599580589,5
7.353987500696769,6.472376321824584,5
5.36733000885607,3.0766445962865854,6
4.079519945315282,5.130700467401248,6
3.8125393855809167,5.432811191076946,6
2.2596983092101444,9.504410789237088,6
2.835206084310789,6.272163546267997,6
1.1103456132295948,6.51058657103523,6
1.8241303837799157,7.64367140184271,6
7.7299214267392555,4.682464806861604,6
5.871554504269969,7.017149330551105,6
5.213561011823898,5.0956698608597195,6
4.1886722865153345,3.9762725613356076,6
5.004050830192928,4.628010924132891,6
5.1782886195358,5.8528015215311635,7
7.058944017486418,5.066938285736003,7
5.456829476743814,6.346222737742715,7
5.777028023669804,6.702929694028672,7
4.3535731202369625,4.845129600502754,7
6.1949599696265825,4.8286656625498345,7
6.487478836967339,4.9712469114054105,7
5.47315654103035,4.043522235476761,7
6.069828053355276,4.534289362033608,7
5.413415166613169,6.142828238592893,7
7.801730183317691,7.250285001669082,7
4.534160966076104,4.225334806386157,7
3.984761745723395,2.885480380237131,8
2.4785617289100204,8.06528160775768,8
7.558431640800274,1.2675596820641886,8
8.057561862765276,8.417886385981406,8
3.3378673071702614,2.5909759681788076,8
4.548382397144801,4.477963998216654,8
2.9785463606871523,8.558517929635128,8
7.320312207725575,2.0181655802542284,8
5.891757830208018,4.328255109956321,8
5.0837581810388475,6.301495946346534,8
3.6984539925153017,4.820485206524673,8
8.876456526869873,6.485352793818036,8
3.855655054515057,3.5586803815115777,9
3.467343723476548,5.904949147785267,9
5.20989807710253,4.110212700778923,9
4.079887107177994,5.445131057241467,9
3.243893989858969,3.6403664410666403,9
3.166526190696028,7.3584421361675965,9
4.195360387572813,4.305055462958572,9
3.832775349161615,5.066702829214025,9
2.58888159578595,5.557912852098874,9
4.108382341597822,4.7503926152559215,9
3.0447282875960395,7.002448789358195,9
4.729939605638913,5.291794310849263,9
