x,y,ca
6.44349115309709,4.394506156831161,0
4.954247157129078,5.141619704256573,0
7.10393549804901,6.316716836447832,0
6.25012551208198,7.1796433240424555,0
5.196196917788259,5.053615503001839,0
5.470733159220942,4.167073971222699,0
6.854055236490365,5.347367884121783,0
8.343890909788485,5.054368160839903,0
7.690744731792092,3.884615186650021,0
6.323798088562496,6.3990146711542035,0
3.440845623814473,4.624708240447446,1
4.866467350874705,8.276019885031404,1
5.84186378909814,3.3331386478358205,1
4.231540097726047,4.198982929823963,1
9.483170227925694,4.868086261671936,1
3.223827856046653,4.1585105913013525,1
4.520543706312447,3.1331754780256733,1
3.46837056369522,9.053548450282541,1
5.123019175161327,8.875515390731447,1
5.749005475911424,7.378371445931601,1
2.1096424768009516,9.066543747846714,2
3.186687429742253,8.65870706256746,2
4.25843039428304,8.845769666184777,2
3.7037594689238187,7.621131384153206,2
3.4435289883805047,8.120227503642527,2
4.201552645624407,7.689724234258806,2
3.7953808259909816,7.055118498851044,2
3.8001477065506895,8.466835082884698,2
3.935722670690075,9.456412090291995,2
1.544163373705773,8.258556428081533,2
4.000031681300714,7.926986752320243,3
2.6777669393534347,5.2701420903031515,3
3.0963780850523315,5.47055280625087,3
4.270460246129812,7.032106884631231,3
6.090098448186344,4.091262144879316,3
0.23195597061005735,8.13406208246064,3
2.8497101844602994,7.212781053968559,3
5.375686072392398,5.973674395420252,3
2.5742393313344483,7.606996756327017,3
5.857195963931948,4.117865132932071,3
0.7030990716958616,5.722257308952208,4
3.504171795470407,7.911735229495117,4
2.0112681958169993,7.052280787837851,4
2.635540716485997,5.750901838531506,4
3.391775009775651,5.9284906682218415,4
2.666077758831416,4.881870315286191,4
3.6647271497052407,5.959893664068337,4
3.249044863228164,5.704882311864547,4
1.0794159072686071,5.078682084440564,4
3.0059446222153454,6.591789387232115,4
3.8163994795008622,5.549229128712356,5
3.3030839667309824,6.948203416617668,5
2.8647903157738552,5.51903994128394,5
0.748163772062882,5.466818687700649,5
1.7776552918046593,4.939239140962783,5
6.244695721895244,6.8384396527823155,5
1.9735463767328554,6.438822123754145,5
5.915104350636737,4.398559677419389,5
3.902583712855828,5.96686136083943,5
3.263070890451849,6.264358095709798,5
4.292619657256859,2.9740590941124307,6
4.907206149552548,8.760245004315482,6
7.974819665177995,8.438017592062003,6
4.677257911564474,5.168025750439577,6
7.2898371981365315,4.06569533797793,6
6.074751562503481,5.161605506635371,6
8.135298688113378,6.209125585250872,6
5.089134632288016,6.741099102526383,6
1.5452693284331467,4.881640822512935,6
4.593628908943546,7.108163595939732,6
8.26916801182088,5.491553695674815,7
5.367844883636971,4.489660495080466,7
3.94512808399701,7.484776143125269,7
6.285603942180164,7.986500036987486,7
7.726204557593977,3.6329627985271356,7
7.238338271148271,8.630969719929855,7
6.426069209291142,5.740142180502433,7
6.295100166985682,3.8098986671184094,7
6.355219064547306,5.236525777955085,7
7.088970574502915,5.251277305620126,7
5.2487517869248626,2.2031103605299456,8
4.676132651663639,2.5441954182339015,8
3.937013752290043,9.066390475401718,8
6.030445987357853,6.788919583212922,8
2.0370990030107556,8.63015367663747,8
4.252773587308668,5.214696257867469,8
4.931665388261192,3.465561268593489,8
5.626210129185564,5.784704669593997,8
3.888054716747393,3.988142457914124,8
5.3995294646515335,6.963205028026831,8
6.862434270430897,5.575710861445213,9
4.877079921089468,7.828322611803751,9
6.461885393722023,4.90831752643864,9
6.622700327043678,5.490593303661161,9
4.32599148578669,4.740140180829046,9
6.249674251495777,6.148876980959464,9
4.812635498282454,6.831776940179209,9
7.444416860043298,3.4988173501100692,9
6.668341466192925,6.041150844938812,9
5.220101241911983,4.726990614141961,9
