x,y,ca
5.172380847145091,6.778419185458278,0
3.386337080129771,7.4522621033347125,0
4.408650832302527,2.8903232391738825,0
6.986950486536458,7.544781256413925,0
8.956729582010054,5.172182046579067,0
6.448861218925345,5.865867049144857,0
4.145756042855301,5.314159597268373,0
7.0618588885256415,6.414361467242309,0
4.8362566290676074,5.968146869041083,0
3.110317222555452,2.835465388498048,0
5.209474850067387,3.9537363505687915,0
7.307729419695742,4.655436581114297,0
4.4724282623399425,5.168071556384124,0
7.252886819130829,5.1931868527911735,0
3.440694299105536,4.325279525461293,0
5.3196210586119665,2.976129331127471,0
5.3569574077840425,0.2731265486861112,0
2.036915472669743,7.59965715216998,1
2.533455958567163,6.715806657565708,1
4.216545393271922,7.084032167809021,1
1.4036779540907731,5.968158618208813,1
3.2584587645324716,6.549654236259206,1
3.964262860792755,7.941363543064677,1
5.957528461225067,9.022521339880786,1
0.9980847177158383,7.292678130766095,1
2.251920944648683,6.8072072867211695,1
2.030652637127311,6.171511047870268,1
3.5294880291749853,8.540359298949806,1
4.060277138391709,6.6227152675037395,1
3.2503233670293556,9.10152861328675,1
5.251345623510973,6.468005353410869,1
2.394522355346764,9.175951930238343,1
5.473136926617614,9.280551625066783,1
0.807519922389965,6.877317463327703,1
0.7421010074662746,5.1135552077143736,2
4.683043309502588,5.393748893965754,2
1.6252491113759984,5.713068995131986,2
4.733226048312662,6.586909147249285,2
4.4167872754253334,5.4225592917499466,2
5.753479762805432,5.467225646049206,2
3.870262095597181,4.09177625916427,2
3.7756622249173026,5.8948526228005305,2
3.774763514015074,6.706258734478221,2
4.719536126529444,8.657791837233248,2
4.473701877558854,8.210730596415162,2
3.5280212069058727,6.710216256233105,2
3.749291224512107,5.688779917667713,2
3.7469824952325004,5.246793320120294,2
4.522495729460714,7.38603782891514,2
3.729927945075355,4.892008214950414,2
2.6854897568668132,5.329793068682411,2
