x,y,ca
1.3878282486609832,3.05378958469032,0
9.705382594811773,5.183170639205171,0
6.537795112845429,8.21816464871144,0
8.56609750455804,5.7562876416852635,0
2.7942037282329473,5.062774581495452,0
5.059349056690113,6.9660354334749055,0
6.038236441279356,2.820712747482443,0
6.038275485100282,4.320474076913763,0
3.555158264175221,7.69741799547874,0
5.693737272836409,3.592117161855548,0
1.8685505513435503,2.5373349493081236,0
9.388521843515743,5.095206378930989,0
4.560486411222138,6.707861105369536,0
7.587914427254202,0.6605852664860181,1
6.999171011892737,1.635783789605207,1
6.588713964564276,1.1136461812468792,1
8.978628408091334,2.80105125146125,1
7.750993127301995,3.426473299230574,1
8.391026039203732,1.226770058968612,1
7.982696974319803,2.0491353509360692,1
7.054299149574194,0.7224525566858875,1
4.68856788214004,0.18194655186625153,1
6.134845222408033,2.229525505346839,1
7.422488786513691,0.9028280338769606,1
8.545948981332696,0.8217055056146046,1
7.355000674001068,1.9736460629317514,1
3.0508193401228922,2.2661861336011837,2
0.8017673686712959,4.113757173144053,2
2.4758097242462225,1.4218203086975532,2
2.8831339013302943,4.750948961588127,2
2.346079470234975,0.8489177690740329,2
1.1132502324309308,4.057793856979373,2
0.7437148759160556,2.6158420034075776,2
1.265941397706808,1.4121965470136097,2
1.2278922914402615,1.9852136367146234,2
1.0559472010190636,3.788802899504247,2
2.0184927345170935,2.762575055881596,2
1.3242257645290993,2.683107541200473,2
1.3130540234701735,1.7234751688363261,2
5.664112928781315,1.8124425548030811,3
5.285407806272471,3.5852835731164046,3
4.307406668882832,0.6703696253604696,3
5.943529716379717,3.367294838154592,3
6.468536229415484,1.5577300819880844,3
5.378987248039842,2.4043450183410595,3
5.370022560788151,2.760787897953734,3
4.103431336226193,3.1116281733730595,3
7.017843193736704,0.9699293326544509,3
6.769489270094044,1.76546512080753,3
5.431721973769224,1.242375124338674,3
5.846754884329308,2.1259512584924267,3
5.235823778158375,3.960006684760068,3
6.107580583339079,0.13558978424086643,4
9.822752114287088,1.2234027743706368,4
4.577786180605004,2.1078084150110445,4
8.246896003152294,2.1914985551835766,4
8.727524439708306,2.84410178037621,4
7.53442093886366,1.239708799729004,4
8.365511912943102,2.817504500369554,4
9.478091212379992,0.8365096323419223,4
9.306880070657723,2.962874599722015,4
7.72540694810049,3.2041953195277717,4
9.551058647082385,1.3721638898136956,4
7.939940571869096,3.1876950156349304,4
7.9736368531145105,1.732063299616148,4
3.6108562443235894,0.7723967346539891,5
3.9091006596973337,0.6050681636060318,5
4.3983151720236195,1.8681827524818433,5
6.329264119494872,2.5866007976273497,5
7.241852811941409,1.387460004676438,5
6.764648412044938,2.6403262830502277,5
4.6986979624662295,2.8155886715112457,5
5.660653667942168,1.196226915606415,5
5.6693162425254515,2.978808790489752,5
3.735683513626914,2.571215764590686,5
6.362602504802265,2.145724463584983,5
5.177444061915496,2.5173880590735553,5
4.954681687176297,3.015117239407079,5
3.250134087722249,1.9608057308860196,6
3.2185230995443437,0.8961739131565631,6
3.0017173991227972,1.0394460851698162,6
1.4720382361332478,1.5070835524239938,6
1.6026611861588134,2.807277174377559,6
3.2544685627779506,1.4721911969139434,6
2.0368005008691803,1.0973754893122074,6
0.24148618234293506,2.4479096726636134,6
1.0553288724465508,2.817010400700193,6
-0.02151439425816848,2.4907627916171116,6
3.004464293051375,1.7713457338227387,6
1.1150502154507973,0.6751629219525781,6
3.585205004188653,1.284256151435268,6
4.458988743745137,1.0661821943018766,7
4.486491936885624,2.3742170669387215,7
5.273722019598125,1.7392453820438947,7
3.343940652898941,3.1116213611266588,7
4.853018124899743,3.4889327927730465,7
4.165888700782792,1.9902791765045798,7
4.056177830656887,0.9463792639214982,7
3.7086434745767325,2.1988954837062167,7
3.522865768819378,1.9240576972727856,7
2.910062708755001,1.3479365853440617,7
4.717955106986979,1.644270352079875,7
3.927592221470101,0.25717593635526304,7
4.517533128536726,1.5507661831133825,7
