x,y,ca
5.054590401463186,7.892966183362026,0
4.867660345209364,8.180022023164652,0
5.1157507530345,7.4206237907422175,0
3.736954576470221,5.869157613500569,0
6.115915056030698,8.814395557907051,0
6.826738734698886,7.363827466436627,0
5.266385074842183,7.856137931416953,0
4.687188802682431,8.792704701978137,0
4.9661962785743405,6.378956607326105,0
3.5990145709045125,7.2454279255626455,0
6.4451482384447765,9.766211459723147,0
4.549301998159722,7.336209303175614,0
3.6960124740974907,8.390354870312597,0
5.202519462522389,7.013796377843188,0
4.818494982206262,7.36435009537215,1
5.881935062318348,4.522459685124344,1
5.678941011811811,3.710333859759784,1
4.813915766362001,5.42164812656495,1
1.7699135186698065,3.5751026563450687,1
6.794389124071353,5.987523093645573,1
5.506768461531528,7.769201762360834,1
2.42724946124059,7.24074841875893,1
4.3202333620620355,2.9937241908513403,1
9.24759407645179,4.94863065466391,1
5.3688686810750195,6.198772016988975,1
7.891800564381537,5.449795667574291,1
4.6161163556796065,6.25712342376778,1
6.273172910252253,7.654535243211971,1
2.575795859886825,4.758388131035514,2
1.954218005408848,5.810237698661428,2
1.4157168363341266,3.6500636336572025,2
2.539698216824717,3.590784986380255,2
4.057980788378322,5.000849407241109,2
3.8924240132958587,3.7594254391491675,2
4.09251081765515,6.221422488184297,2
3.4488849287034755,3.0256423945621678,2
2.068809425147313,3.687210308315291,2
4.670565717713657,4.347179258218961,2
2.927966956812684,3.6299821455102315,2
3.4507186624527475,5.174358267834904,2
2.4202308778473958,4.993263782167306,2
3.16630218624918,4.211006769779072,2
