x,y,ca
4.282681751350239,4.071526436325877,0
4.4684764367001,4.744047031825268,0
2.984160230753429,4.611935965173689,0
2.432619381408919,3.422648602515457,0
2.265112875201102,2.1253913534267754,0
2.552091654038796,5.695938353996992,0
2.122963534902383,4.818039225395959,0
3.073810090103634,5.375248746663032,0
3.4129151751036666,6.263324370743521,0
1.1382823555502604,6.094894843031201,0
2.616100131479067,4.637785290914279,0
2.1240126892755113,3.450066492118701,0
3.6394815100651856,3.884329553487932,1
4.662197773610827,5.4498335252167776,1
7.016321734976305,1.4547098738690756,1
8.367518295750962,1.9796856194280874,1
3.681961828925595,1.761749816152212,1
4.1524041754125225,4.778160009140874,1
7.721821486848311,2.5987931113938525,1
8.887190730960484,8.493759006360927,1
6.086560232947203,3.7797264306240197,1
3.7524097342320117,2.75021926852715,1
5.785367698070112,5.026927373614339,1
1.3024218684947542,2.783409524860373,1
6.215269762463587,5.819031534710783,2
4.873523218592807,6.714258922752432,2
4.8965035204398895,4.300378869738546,2
6.824849502363894,4.492533750282617,2
7.185310723808574,5.3844751610926815,2
7.088930883341281,4.967308884918336,2
4.306460394700837,4.485177670845362,2
9.139931867471311,4.5511226006159395,2
6.75320876191515,5.07518363872865,2
5.864022234949096,6.074316349499829,2
5.04286519084866,5.78529573672732,2
5.5784369363411255,5.052589539790216,2
4.378998665255986,8.56084779829128,3
6.6473833395157875,7.67609135548862,3
5.074679108195514,5.384825350147137,3
4.66337021455633,7.037794022418087,3
5.347790857466498,5.824797586316252,3
5.954102405270036,8.49081179965679,3
4.262101927038053,7.9813058397063585,3
7.821537124201565,6.537287605229478,3
3.750527868436625,8.583391410733805,3
5.254375988461457,8.602083523638305,3
6.138468964464529,6.148264415655484,3
3.140465639819292,8.349032844358684,3
6.761099983633484,4.77423839573492,4
5.9142084454335375,4.025544086249124,4
7.763623769379513,3.276922244690904,4
7.4862117618515995,5.433349161668376,4
9.315267901842672,4.239337903779455,4
6.469314510617447,5.6979269693214025,4
4.678198547519081,6.4355105207835015,4
8.880595992197172,5.278854835755671,4
7.213919155804994,5.624223648121265,4
6.159389548089657,5.11533560006689,4
5.370616717580264,6.123760036164373,4
6.856380403030055,5.393186182558253,4
